index;path;class_name;class_number
2358;Emotions/Sad/03-01-04-01-02-02-09.wav;Sad;5
2359;Emotions/Sad/03-01-04-01-02-02-21.wav;Sad;5
2360;Emotions/Sad/YAF_third_sad.wav;Sad;5
2361;Emotions/Sad/1081_IWW_SAD_XX.wav;Sad;5
2362;Emotions/Sad/1038_WSI_SAD_XX.wav;Sad;5
2363;Emotions/Sad/OAF_room_sad.wav;Sad;5
2364;Emotions/Sad/1069_IEO_SAD_LO.wav;Sad;5
2365;Emotions/Sad/OAF_fat_sad.wav;Sad;5
2366;Emotions/Sad/1034_ITS_SAD_XX.wav;Sad;5
2367;Emotions/Sad/03-01-04-02-01-02-21.wav;Sad;5
2368;Emotions/Sad/1021_ITS_SAD_XX.wav;Sad;5
2369;Emotions/Sad/1084_IOM_SAD_XX.wav;Sad;5
2370;Emotions/Sad/1091_IOM_SAD_XX.wav;Sad;5
2371;Emotions/Sad/1069_TSI_SAD_XX.wav;Sad;5
2372;Emotions/Sad/03-01-04-02-01-02-09.wav;Sad;5
2373;Emotions/Sad/OAF_mill_sad.wav;Sad;5
2374;Emotions/Sad/1058_TAI_SAD_XX.wav;Sad;5
2375;Emotions/Sad/1061_TSI_SAD_XX.wav;Sad;5
2376;Emotions/Sad/1074_TSI_SAD_XX.wav;Sad;5
2377;Emotions/Sad/YAF_note_sad.wav;Sad;5
2378;Emotions/Sad/1050_TAI_SAD_XX.wav;Sad;5
2379;Emotions/Sad/1045_TAI_SAD_XX.wav;Sad;5
2380;Emotions/Sad/03-01-04-02-01-02-08.wav;Sad;5
2381;Emotions/Sad/1043_IEO_SAD_HI.wav;Sad;5
2382;Emotions/Sad/1056_IEO_SAD_HI.wav;Sad;5
2383;Emotions/Sad/1052_IEO_SAD_MD.wav;Sad;5
2384;Emotions/Sad/1047_IEO_SAD_MD.wav;Sad;5
2385;Emotions/Sad/1006_IWL_SAD_XX.wav;Sad;5
2386;Emotions/Sad/1013_IWL_SAD_XX.wav;Sad;5
2387;Emotions/Sad/YAF_lid_sad.wav;Sad;5
2388;Emotions/Sad/OAF_said_sad.wav;Sad;5
2389;Emotions/Sad/03-01-04-02-01-02-20.wav;Sad;5
2390;Emotions/Sad/1029_ITS_SAD_XX.wav;Sad;5
2391;Emotions/Sad/1025_WSI_SAD_XX.wav;Sad;5
2392;Emotions/Sad/1030_WSI_SAD_XX.wav;Sad;5
2393;Emotions/Sad/1089_IWW_SAD_XX.wav;Sad;5
2394;Emotions/Sad/03-01-04-01-02-02-20.wav;Sad;5
2395;Emotions/Sad/1061_IEO_SAD_LO.wav;Sad;5
2396;Emotions/Sad/1074_IEO_SAD_LO.wav;Sad;5
2397;Emotions/Sad/03-01-04-01-02-02-08.wav;Sad;5
2398;Emotions/Sad/1030_DFA_SAD_XX.wav;Sad;5
2399;Emotions/Sad/1025_DFA_SAD_XX.wav;Sad;5
2400;Emotions/Sad/OAF_name_sad.wav;Sad;5
2401;Emotions/Sad/OAF_cause_sad.wav;Sad;5
2402;Emotions/Sad/sa06.wav;Sad;5
2403;Emotions/Sad/h07.wav;Sad;5
2404;Emotions/Sad/sa12.wav;Sad;5
2405;Emotions/Sad/h13.wav;Sad;5
2406;Emotions/Sad/1007_IWW_SAD_XX.wav;Sad;5
2407;Emotions/Sad/1012_IWW_SAD_XX.wav;Sad;5
2408;Emotions/Sad/03-01-04-02-02-02-14.wav;Sad;5
2409;Emotions/Sad/YAF_sheep_sad.wav;Sad;5
2410;Emotions/Sad/OAF_bar_sad.wav;Sad;5
2411;Emotions/Sad/1028_ITH_SAD_XX.wav;Sad;5
2412;Emotions/Sad/1088_IWL_SAD_XX.wav;Sad;5
2413;Emotions/Sad/YAF_shirt_sad.wav;Sad;5
2414;Emotions/Sad/1017_IOM_SAD_XX.wav;Sad;5
2415;Emotions/Sad/1002_IOM_SAD_XX.wav;Sad;5
2416;Emotions/Sad/03-01-04-01-01-02-14.wav;Sad;5
2417;Emotions/Sad/f08.wav;Sad;5
2418;Emotions/Sad/1030_MTI_SAD_XX.wav;Sad;5
2419;Emotions/Sad/1025_MTI_SAD_XX.wav;Sad;5
2420;Emotions/Sad/OAF_puff_sad.wav;Sad;5
2421;Emotions/Sad/1027_IEO_SAD_HI.wav;Sad;5
2422;Emotions/Sad/1032_IEO_SAD_HI.wav;Sad;5
2423;Emotions/Sad/1062_IWL_SAD_XX.wav;Sad;5
2424;Emotions/Sad/1077_IWL_SAD_XX.wav;Sad;5
2425;Emotions/Sad/1036_IEO_SAD_MD.wav;Sad;5
2426;Emotions/Sad/1023_IEO_SAD_MD.wav;Sad;5
2427;Emotions/Sad/n15.wav;Sad;5
2428;Emotions/Sad/1005_TSI_SAD_XX.wav;Sad;5
2429;Emotions/Sad/1010_TSI_SAD_XX.wav;Sad;5
2430;Emotions/Sad/n01.wav;Sad;5
2431;Emotions/Sad/1034_TAI_SAD_XX.wav;Sad;5
2432;Emotions/Sad/1021_TAI_SAD_XX.wav;Sad;5
2433;Emotions/Sad/OAF_home_sad.wav;Sad;5
2434;Emotions/Sad/1058_ITS_SAD_XX.wav;Sad;5
2435;Emotions/Sad/n29.wav;Sad;5
2436;Emotions/Sad/03-02-04-01-02-02-24.wav;Sad;5
2437;Emotions/Sad/OAF_hole_sad.wav;Sad;5
2438;Emotions/Sad/03-02-04-02-01-02-24.wav;Sad;5
2439;Emotions/Sad/1005_IEO_SAD_LO.wav;Sad;5
2440;Emotions/Sad/1010_IEO_SAD_LO.wav;Sad;5
2441;Emotions/Sad/1041_WSI_SAD_XX.wav;Sad;5
2442;Emotions/Sad/1054_WSI_SAD_XX.wav;Sad;5
2443;Emotions/Sad/YAF_hate_sad.wav;Sad;5
2444;Emotions/Sad/1054_DFA_SAD_XX.wav;Sad;5
2445;Emotions/Sad/1041_DFA_SAD_XX.wav;Sad;5
2446;Emotions/Sad/OAF_tip_sad.wav;Sad;5
2447;Emotions/Sad/1063_IWW_SAD_XX.wav;Sad;5
2448;Emotions/Sad/1076_IWW_SAD_XX.wav;Sad;5
2449;Emotions/Sad/OAF_sour_sad.wav;Sad;5
2450;Emotions/Sad/03-02-04-01-01-02-04.wav;Sad;5
2451;Emotions/Sad/1059_ITH_SAD_XX.wav;Sad;5
2452;Emotions/Sad/03-02-04-01-01-02-10.wav;Sad;5
2453;Emotions/Sad/1073_IOM_SAD_XX.wav;Sad;5
2454;Emotions/Sad/03-02-04-02-02-02-10.wav;Sad;5
2455;Emotions/Sad/1066_IOM_SAD_XX.wav;Sad;5
2456;Emotions/Sad/03-02-04-02-02-02-04.wav;Sad;5
2457;Emotions/Sad/1054_MTI_SAD_XX.wav;Sad;5
2458;Emotions/Sad/1041_MTI_SAD_XX.wav;Sad;5
2459;Emotions/Sad/1024_MTI_SAD_XX.wav;Sad;5
2460;Emotions/Sad/1031_MTI_SAD_XX.wav;Sad;5
2461;Emotions/Sad/03-02-04-02-02-02-14.wav;Sad;5
2462;Emotions/Sad/1089_IWL_SAD_XX.wav;Sad;5
2463;Emotions/Sad/1003_IOM_SAD_XX.wav;Sad;5
2464;Emotions/Sad/1016_IOM_SAD_XX.wav;Sad;5
2465;Emotions/Sad/1029_ITH_SAD_XX.wav;Sad;5
2466;Emotions/Sad/03-02-04-01-01-02-14.wav;Sad;5
2467;Emotions/Sad/YAF_wire_sad.wav;Sad;5
2468;Emotions/Sad/1013_IWW_SAD_XX.wav;Sad;5
2469;Emotions/Sad/1006_IWW_SAD_XX.wav;Sad;5
2470;Emotions/Sad/1024_DFA_SAD_XX.wav;Sad;5
2471;Emotions/Sad/03-02-04-02-01-02-20.wav;Sad;5
2472;Emotions/Sad/1031_DFA_SAD_XX.wav;Sad;5
2473;Emotions/Sad/OAF_germ_sad.wav;Sad;5
2474;Emotions/Sad/YAF_ton_sad.wav;Sad;5
2475;Emotions/Sad/03-02-04-02-01-02-08.wav;Sad;5
2476;Emotions/Sad/1088_IWW_SAD_XX.wav;Sad;5
2477;Emotions/Sad/1031_WSI_SAD_XX.wav;Sad;5
2478;Emotions/Sad/1024_WSI_SAD_XX.wav;Sad;5
2479;Emotions/Sad/1075_IEO_SAD_LO.wav;Sad;5
2480;Emotions/Sad/1060_IEO_SAD_LO.wav;Sad;5
2481;Emotions/Sad/YAF_witch_sad.wav;Sad;5
2482;Emotions/Sad/n05.wav;Sad;5
2483;Emotions/Sad/1028_ITS_SAD_XX.wav;Sad;5
2484;Emotions/Sad/OAF_goal_sad.wav;Sad;5
2485;Emotions/Sad/n11.wav;Sad;5
2486;Emotions/Sad/03-02-04-01-02-02-08.wav;Sad;5
2487;Emotions/Sad/1044_TAI_SAD_XX.wav;Sad;5
2488;Emotions/Sad/1051_TAI_SAD_XX.wav;Sad;5
2489;Emotions/Sad/03-02-04-01-02-02-20.wav;Sad;5
2490;Emotions/Sad/1075_TSI_SAD_XX.wav;Sad;5
2491;Emotions/Sad/1060_TSI_SAD_XX.wav;Sad;5
2492;Emotions/Sad/OAF_mop_sad.wav;Sad;5
2493;Emotions/Sad/1012_IWL_SAD_XX.wav;Sad;5
2494;Emotions/Sad/1007_IWL_SAD_XX.wav;Sad;5
2495;Emotions/Sad/1046_IEO_SAD_MD.wav;Sad;5
2496;Emotions/Sad/1053_IEO_SAD_MD.wav;Sad;5
2497;Emotions/Sad/OAF_ripe_sad.wav;Sad;5
2498;Emotions/Sad/1057_IEO_SAD_HI.wav;Sad;5
2499;Emotions/Sad/1042_IEO_SAD_HI.wav;Sad;5
2500;Emotions/Sad/1040_MTI_SAD_XX.wav;Sad;5
2501;Emotions/Sad/1055_MTI_SAD_XX.wav;Sad;5
2502;Emotions/Sad/03-01-04-01-01-02-10.wav;Sad;5
2503;Emotions/Sad/03-01-04-01-01-02-04.wav;Sad;5
2504;Emotions/Sad/1067_IOM_SAD_XX.wav;Sad;5
2505;Emotions/Sad/1072_IOM_SAD_XX.wav;Sad;5
2506;Emotions/Sad/1058_ITH_SAD_XX.wav;Sad;5
2507;Emotions/Sad/YAF_hurl_sad.wav;Sad;5
2508;Emotions/Sad/h03.wav;Sad;5
2509;Emotions/Sad/sa02.wav;Sad;5
2510;Emotions/Sad/1077_IWW_SAD_XX.wav;Sad;5
2511;Emotions/Sad/1062_IWW_SAD_XX.wav;Sad;5
2512;Emotions/Sad/03-01-04-02-02-02-04.wav;Sad;5
2513;Emotions/Sad/03-01-04-02-02-02-10.wav;Sad;5
2514;Emotions/Sad/OAF_hash_sad.wav;Sad;5
2515;Emotions/Sad/1040_DFA_SAD_XX.wav;Sad;5
2516;Emotions/Sad/1055_DFA_SAD_XX.wav;Sad;5
2517;Emotions/Sad/03-01-04-01-02-02-24.wav;Sad;5
2518;Emotions/Sad/1011_IEO_SAD_LO.wav;Sad;5
2519;Emotions/Sad/1004_IEO_SAD_LO.wav;Sad;5
2520;Emotions/Sad/03-01-04-01-02-02-18.wav;Sad;5
2521;Emotions/Sad/1055_WSI_SAD_XX.wav;Sad;5
2522;Emotions/Sad/1040_WSI_SAD_XX.wav;Sad;5
2523;Emotions/Sad/OAF_five_sad.wav;Sad;5
2524;Emotions/Sad/1059_ITS_SAD_XX.wav;Sad;5
2525;Emotions/Sad/03-01-04-02-01-02-18.wav;Sad;5
2526;Emotions/Sad/1022_IEO_SAD_MD.wav;Sad;5
2527;Emotions/Sad/1037_IEO_SAD_MD.wav;Sad;5
2528;Emotions/Sad/1076_IWL_SAD_XX.wav;Sad;5
2529;Emotions/Sad/1063_IWL_SAD_XX.wav;Sad;5
2530;Emotions/Sad/1033_IEO_SAD_HI.wav;Sad;5
2531;Emotions/Sad/1026_IEO_SAD_HI.wav;Sad;5
2532;Emotions/Sad/1020_TAI_SAD_XX.wav;Sad;5
2533;Emotions/Sad/1035_TAI_SAD_XX.wav;Sad;5
2534;Emotions/Sad/03-01-04-02-01-02-24.wav;Sad;5
2535;Emotions/Sad/1011_TSI_SAD_XX.wav;Sad;5
2536;Emotions/Sad/1004_TSI_SAD_XX.wav;Sad;5
2537;Emotions/Sad/1028_TAI_SAD_XX.wav;Sad;5
2538;Emotions/Sad/1019_TSI_SAD_XX.wav;Sad;5
2539;Emotions/Sad/1044_ITS_SAD_XX.wav;Sad;5
2540;Emotions/Sad/1051_ITS_SAD_XX.wav;Sad;5
2541;Emotions/Sad/03-01-04-02-01-02-19.wav;Sad;5
2542;Emotions/Sad/OAF_juice_sad.wav;Sad;5
2543;Emotions/Sad/OAF_calm_sad.wav;Sad;5
2544;Emotions/Sad/1019_IEO_SAD_LO.wav;Sad;5
2545;Emotions/Sad/YAF_pick_sad.wav;Sad;5
2546;Emotions/Sad/1048_WSI_SAD_XX.wav;Sad;5
2547;Emotions/Sad/03-01-04-01-02-02-19.wav;Sad;5
2548;Emotions/Sad/YAF_death_sad.wav;Sad;5
2549;Emotions/Sad/YAF_loaf_sad.wav;Sad;5
2550;Emotions/Sad/OAF_date_sad.wav;Sad;5
2551;Emotions/Sad/YAF_near_sad.wav;Sad;5
2552;Emotions/Sad/1048_DFA_SAD_XX.wav;Sad;5
2553;Emotions/Sad/OAF_should_sad.wav;Sad;5
2554;Emotions/Sad/03-01-04-02-02-02-11.wav;Sad;5
2555;Emotions/Sad/YAF_yearn_sad.wav;Sad;5
2556;Emotions/Sad/1056_TIE_SAD_XX.wav;Sad;5
2557;Emotions/Sad/1043_TIE_SAD_XX.wav;Sad;5
2558;Emotions/Sad/YAF_such_sad.wav;Sad;5
2559;Emotions/Sad/1082_IEO_SAD_LO.wav;Sad;5
2560;Emotions/Sad/03-01-04-02-02-02-05.wav;Sad;5
2561;Emotions/Sad/1045_ITH_SAD_XX.wav;Sad;5
2562;Emotions/Sad/OAF_have_sad.wav;Sad;5
2563;Emotions/Sad/1050_ITH_SAD_XX.wav;Sad;5
2564;Emotions/Sad/OAF_merge_sad.wav;Sad;5
2565;Emotions/Sad/sa03.wav;Sad;5
2566;Emotions/Sad/h02.wav;Sad;5
2567;Emotions/Sad/OAF_nice_sad.wav;Sad;5
2568;Emotions/Sad/1082_TSI_SAD_XX.wav;Sad;5
2569;Emotions/Sad/03-01-04-01-01-02-05.wav;Sad;5
2570;Emotions/Sad/1048_MTI_SAD_XX.wav;Sad;5
2571;Emotions/Sad/YAF_burn_sad.wav;Sad;5
2572;Emotions/Sad/03-01-04-01-01-02-11.wav;Sad;5
2573;Emotions/Sad/1059_TAI_SAD_XX.wav;Sad;5
2574;Emotions/Sad/YAF_mood_sad.wav;Sad;5
2575;Emotions/Sad/1090_IOM_SAD_XX.wav;Sad;5
2576;Emotions/Sad/1068_TSI_SAD_XX.wav;Sad;5
2577;Emotions/Sad/1085_IOM_SAD_XX.wav;Sad;5
2578;Emotions/Sad/OAF_keep_sad.wav;Sad;5
2579;Emotions/Sad/03-02-04-01-02-02-21.wav;Sad;5
2580;Emotions/Sad/n10.wav;Sad;5
2581;Emotions/Sad/03-02-04-01-02-02-09.wav;Sad;5
2582;Emotions/Sad/1020_ITS_SAD_XX.wav;Sad;5
2583;Emotions/Sad/1035_ITS_SAD_XX.wav;Sad;5
2584;Emotions/Sad/OAF_pad_sad.wav;Sad;5
2585;Emotions/Sad/n04.wav;Sad;5
2586;Emotions/Sad/1039_WSI_SAD_XX.wav;Sad;5
2587;Emotions/Sad/1080_IWW_SAD_XX.wav;Sad;5
2588;Emotions/Sad/03-02-04-02-01-02-09.wav;Sad;5
2589;Emotions/Sad/1068_IEO_SAD_LO.wav;Sad;5
2590;Emotions/Sad/OAF_wheat_sad.wav;Sad;5
2591;Emotions/Sad/03-02-04-02-01-02-21.wav;Sad;5
2592;Emotions/Sad/OAF_yes_sad.wav;Sad;5
2593;Emotions/Sad/1039_DFA_SAD_XX.wav;Sad;5
2594;Emotions/Sad/03-02-04-01-01-02-01.wav;Sad;5
2595;Emotions/Sad/03-02-04-01-01-02-15.wav;Sad;5
2596;Emotions/Sad/OAF_fall_sad.wav;Sad;5
2597;Emotions/Sad/1032_TIE_SAD_XX.wav;Sad;5
2598;Emotions/Sad/1027_TIE_SAD_XX.wav;Sad;5
2599;Emotions/Sad/1021_ITH_SAD_XX.wav;Sad;5
2600;Emotions/Sad/1034_ITH_SAD_XX.wav;Sad;5
2601;Emotions/Sad/1081_IWL_SAD_XX.wav;Sad;5
2602;Emotions/Sad/OAF_bath_sad.wav;Sad;5
2603;Emotions/Sad/03-02-04-02-02-02-15.wav;Sad;5
2604;Emotions/Sad/03-02-04-02-02-02-01.wav;Sad;5
2605;Emotions/Sad/1039_MTI_SAD_XX.wav;Sad;5
2606;Emotions/Sad/1045_IEO_SAD_HI.wav;Sad;5
2607;Emotions/Sad/03-02-04-02-02-02-17.wav;Sad;5
2608;Emotions/Sad/1050_IEO_SAD_HI.wav;Sad;5
2609;Emotions/Sad/1054_IEO_SAD_MD.wav;Sad;5
2610;Emotions/Sad/1041_IEO_SAD_MD.wav;Sad;5
2611;Emotions/Sad/1015_IWL_SAD_XX.wav;Sad;5
2612;Emotions/Sad/YAF_bar_sad.wav;Sad;5
2613;Emotions/Sad/1067_TSI_SAD_XX.wav;Sad;5
2614;Emotions/Sad/1072_TSI_SAD_XX.wav;Sad;5
2615;Emotions/Sad/1056_TAI_SAD_XX.wav;Sad;5
2616;Emotions/Sad/1043_TAI_SAD_XX.wav;Sad;5
2617;Emotions/Sad/03-02-04-02-02-02-03.wav;Sad;5
2618;Emotions/Sad/OAF_young_sad.wav;Sad;5
2619;Emotions/Sad/1067_IEO_SAD_LO.wav;Sad;5
2620;Emotions/Sad/1072_IEO_SAD_LO.wav;Sad;5
2621;Emotions/Sad/1023_WSI_SAD_XX.wav;Sad;5
2622;Emotions/Sad/1036_WSI_SAD_XX.wav;Sad;5
2623;Emotions/Sad/1036_DFA_SAD_XX.wav;Sad;5
2624;Emotions/Sad/03-02-04-01-01-02-03.wav;Sad;5
2625;Emotions/Sad/1023_DFA_SAD_XX.wav;Sad;5
2626;Emotions/Sad/YAF_pain_sad.wav;Sad;5
2627;Emotions/Sad/03-02-04-01-01-02-17.wav;Sad;5
2628;Emotions/Sad/03-02-04-02-01-02-23.wav;Sad;5
2629;Emotions/Sad/1028_TIE_SAD_XX.wav;Sad;5
2630;Emotions/Sad/1001_IWW_SAD_XX.wav;Sad;5
2631;Emotions/Sad/1014_IWW_SAD_XX.wav;Sad;5
2632;Emotions/Sad/OAF_lid_sad.wav;Sad;5
2633;Emotions/Sad/YAF_lore_sad.wav;Sad;5
2634;Emotions/Sad/YAF_lose_sad.wav;Sad;5
2635;Emotions/Sad/1011_IOM_SAD_XX.wav;Sad;5
2636;Emotions/Sad/1004_IOM_SAD_XX.wav;Sad;5
2637;Emotions/Sad/n12.wav;Sad;5
2638;Emotions/Sad/n06.wav;Sad;5
2639;Emotions/Sad/OAF_tell_sad.wav;Sad;5
2640;Emotions/Sad/1036_MTI_SAD_XX.wav;Sad;5
2641;Emotions/Sad/1023_MTI_SAD_XX.wav;Sad;5
2642;Emotions/Sad/03-02-04-01-02-02-23.wav;Sad;5
2643;Emotions/Sad/1003_TSI_SAD_XX.wav;Sad;5
2644;Emotions/Sad/1016_TSI_SAD_XX.wav;Sad;5
2645;Emotions/Sad/1032_TAI_SAD_XX.wav;Sad;5
2646;Emotions/Sad/1027_TAI_SAD_XX.wav;Sad;5
2647;Emotions/Sad/03-01-04-01-01-02-07.wav;Sad;5
2648;Emotions/Sad/03-01-04-01-01-02-13.wav;Sad;5
2649;Emotions/Sad/1021_IEO_SAD_HI.wav;Sad;5
2650;Emotions/Sad/1034_IEO_SAD_HI.wav;Sad;5
2651;Emotions/Sad/1064_IWL_SAD_XX.wav;Sad;5
2652;Emotions/Sad/1071_IWL_SAD_XX.wav;Sad;5
2653;Emotions/Sad/1030_IEO_SAD_MD.wav;Sad;5
2654;Emotions/Sad/1025_IEO_SAD_MD.wav;Sad;5
2655;Emotions/Sad/YAF_tip_sad.wav;Sad;5
2656;Emotions/Sad/sa01.wav;Sad;5
2657;Emotions/Sad/1047_WSI_SAD_XX.wav;Sad;5
2658;Emotions/Sad/1052_WSI_SAD_XX.wav;Sad;5
2659;Emotions/Sad/1003_IEO_SAD_LO.wav;Sad;5
2660;Emotions/Sad/1016_IEO_SAD_LO.wav;Sad;5
2661;Emotions/Sad/YAF_bought_sad.wav;Sad;5
2662;Emotions/Sad/h14.wav;Sad;5
2663;Emotions/Sad/sa15.wav;Sad;5
2664;Emotions/Sad/03-01-04-02-02-02-13.wav;Sad;5
2665;Emotions/Sad/03-01-04-02-02-02-07.wav;Sad;5
2666;Emotions/Sad/1052_DFA_SAD_XX.wav;Sad;5
2667;Emotions/Sad/1047_DFA_SAD_XX.wav;Sad;5
2668;Emotions/Sad/YAF_life_sad.wav;Sad;5
2669;Emotions/Sad/1059_TIE_SAD_XX.wav;Sad;5
2670;Emotions/Sad/1065_IWW_SAD_XX.wav;Sad;5
2671;Emotions/Sad/1070_IWW_SAD_XX.wav;Sad;5
2672;Emotions/Sad/YAF_dodge_sad.wav;Sad;5
2673;Emotions/Sad/1075_IOM_SAD_XX.wav;Sad;5
2674;Emotions/Sad/1060_IOM_SAD_XX.wav;Sad;5
2675;Emotions/Sad/1052_MTI_SAD_XX.wav;Sad;5
2676;Emotions/Sad/1047_MTI_SAD_XX.wav;Sad;5
2677;Emotions/Sad/OAF_laud_sad.wav;Sad;5
2678;Emotions/Sad/1068_IOM_SAD_XX.wav;Sad;5
2679;Emotions/Sad/1090_TSI_SAD_XX.wav;Sad;5
2680;Emotions/Sad/1085_TSI_SAD_XX.wav;Sad;5
2681;Emotions/Sad/YAF_thumb_sad.wav;Sad;5
2682;Emotions/Sad/1057_ITH_SAD_XX.wav;Sad;5
2683;Emotions/Sad/1042_ITH_SAD_XX.wav;Sad;5
2684;Emotions/Sad/1090_IEO_SAD_LO.wav;Sad;5
2685;Emotions/Sad/1085_IEO_SAD_LO.wav;Sad;5
2686;Emotions/Sad/1044_TIE_SAD_XX.wav;Sad;5
2687;Emotions/Sad/1051_TIE_SAD_XX.wav;Sad;5
2688;Emotions/Sad/1078_IWW_SAD_XX.wav;Sad;5
2689;Emotions/Sad/03-01-04-02-02-02-06.wav;Sad;5
2690;Emotions/Sad/03-01-04-02-02-02-12.wav;Sad;5
2691;Emotions/Sad/YAF_raid_sad.wav;Sad;5
2692;Emotions/Sad/sa14.wav;Sad;5
2693;Emotions/Sad/h15.wav;Sad;5
2694;Emotions/Sad/h01.wav;Sad;5
2695;Emotions/Sad/OAF_limb_sad.wav;Sad;5
2696;Emotions/Sad/1056_ITS_SAD_XX.wav;Sad;5
2697;Emotions/Sad/1043_ITS_SAD_XX.wav;Sad;5
2698;Emotions/Sad/YAF_white_sad.wav;Sad;5
2699;Emotions/Sad/03-01-04-01-01-02-12.wav;Sad;5
2700;Emotions/Sad/1029_IEO_SAD_HI.wav;Sad;5
2701;Emotions/Sad/03-01-04-01-01-02-06.wav;Sad;5
2702;Emotions/Sad/1038_IEO_SAD_MD.wav;Sad;5
2703;Emotions/Sad/1079_IWL_SAD_XX.wav;Sad;5
2704;Emotions/Sad/03-02-04-01-02-02-22.wav;Sad;5
2705;Emotions/Sad/YAF_doll_sad.wav;Sad;5
2706;Emotions/Sad/1019_IOM_SAD_XX.wav;Sad;5
2707;Emotions/Sad/n07.wav;Sad;5
2708;Emotions/Sad/YAF_lease_sad.wav;Sad;5
2709;Emotions/Sad/n13.wav;Sad;5
2710;Emotions/Sad/1086_IWL_SAD_XX.wav;Sad;5
2711;Emotions/Sad/OAF_mess_sad.wav;Sad;5
2712;Emotions/Sad/1033_ITH_SAD_XX.wav;Sad;5
2713;Emotions/Sad/1026_ITH_SAD_XX.wav;Sad;5
2714;Emotions/Sad/1020_TIE_SAD_XX.wav;Sad;5
2715;Emotions/Sad/1035_TIE_SAD_XX.wav;Sad;5
2716;Emotions/Sad/1009_IWW_SAD_XX.wav;Sad;5
2717;Emotions/Sad/YAF_fat_sad.wav;Sad;5
2718;Emotions/Sad/03-02-04-02-01-02-22.wav;Sad;5
2719;Emotions/Sad/03-02-04-01-01-02-16.wav;Sad;5
2720;Emotions/Sad/OAF_sail_sad.wav;Sad;5
2721;Emotions/Sad/03-02-04-01-01-02-02.wav;Sad;5
2722;Emotions/Sad/YAF_match_sad.wav;Sad;5
2723;Emotions/Sad/YAF_rose_sad.wav;Sad;5
2724;Emotions/Sad/1087_IWW_SAD_XX.wav;Sad;5
2725;Emotions/Sad/1032_ITS_SAD_XX.wav;Sad;5
2726;Emotions/Sad/1027_ITS_SAD_XX.wav;Sad;5
2727;Emotions/Sad/YAF_wag_sad.wav;Sad;5
2728;Emotions/Sad/1058_IEO_SAD_HI.wav;Sad;5
2729;Emotions/Sad/YAF_read_sad.wav;Sad;5
2730;Emotions/Sad/03-02-04-02-02-02-02.wav;Sad;5
2731;Emotions/Sad/1008_IWL_SAD_XX.wav;Sad;5
2732;Emotions/Sad/1049_IEO_SAD_MD.wav;Sad;5
2733;Emotions/Sad/1082_IOM_SAD_XX.wav;Sad;5
2734;Emotions/Sad/03-02-04-02-02-02-16.wav;Sad;5
2735;Emotions/Sad/03-02-04-02-01-01-14.wav;Sad;5
2736;Emotions/Sad/1077_IOM_SAD_XX.wav;Sad;5
2737;Emotions/Sad/1062_IOM_SAD_XX.wav;Sad;5
2738;Emotions/Sad/YAF_bone_sad.wav;Sad;5
2739;Emotions/Sad/YAF_road_sad.wav;Sad;5
2740;Emotions/Sad/1050_MTI_SAD_XX.wav;Sad;5
2741;Emotions/Sad/1045_MTI_SAD_XX.wav;Sad;5
2742;Emotions/Sad/1067_IWW_SAD_XX.wav;Sad;5
2743;Emotions/Sad/1072_IWW_SAD_XX.wav;Sad;5
2744;Emotions/Sad/su08.wav;Sad;5
2745;Emotions/Sad/1048_ITH_SAD_XX.wav;Sad;5
2746;Emotions/Sad/03-02-04-01-02-01-14.wav;Sad;5
2747;Emotions/Sad/03-02-04-02-02-01-20.wav;Sad;5
2748;Emotions/Sad/1001_IEO_SAD_LO.wav;Sad;5
2749;Emotions/Sad/1014_IEO_SAD_LO.wav;Sad;5
2750;Emotions/Sad/1045_WSI_SAD_XX.wav;Sad;5
2751;Emotions/Sad/1050_WSI_SAD_XX.wav;Sad;5
2752;Emotions/Sad/1050_DFA_SAD_XX.wav;Sad;5
2753;Emotions/Sad/1045_DFA_SAD_XX.wav;Sad;5
2754;Emotions/Sad/03-02-04-02-02-01-08.wav;Sad;5
2755;Emotions/Sad/1032_IEO_SAD_MD.wav;Sad;5
2756;Emotions/Sad/1027_IEO_SAD_MD.wav;Sad;5
2757;Emotions/Sad/1066_IWL_SAD_XX.wav;Sad;5
2758;Emotions/Sad/03-02-04-01-01-01-08.wav;Sad;5
2759;Emotions/Sad/1073_IWL_SAD_XX.wav;Sad;5
2760;Emotions/Sad/1023_IEO_SAD_HI.wav;Sad;5
2761;Emotions/Sad/1036_IEO_SAD_HI.wav;Sad;5
2762;Emotions/Sad/1030_TAI_SAD_XX.wav;Sad;5
2763;Emotions/Sad/1025_TAI_SAD_XX.wav;Sad;5
2764;Emotions/Sad/1001_TSI_SAD_XX.wav;Sad;5
2765;Emotions/Sad/1014_TSI_SAD_XX.wav;Sad;5
2766;Emotions/Sad/1049_ITS_SAD_XX.wav;Sad;5
2767;Emotions/Sad/03-02-04-01-01-01-20.wav;Sad;5
2768;Emotions/Sad/03-01-04-01-02-01-04.wav;Sad;5
2769;Emotions/Sad/03-01-04-01-02-01-10.wav;Sad;5
2770;Emotions/Sad/1013_IOM_SAD_XX.wav;Sad;5
2771;Emotions/Sad/1006_IOM_SAD_XX.wav;Sad;5
2772;Emotions/Sad/1034_MTI_SAD_XX.wav;Sad;5
2773;Emotions/Sad/1021_MTI_SAD_XX.wav;Sad;5
